Código de la transacción,Estatus de la transacción,Fecha de la transacción,Confirmación del pago,Productor(a),Código del producto,Producto,Código del precio,Nombre de este precio,Tasa de conversión (moneda de compra),Moneda de compra,Valor de compra con impuestos,Impuestos locales de compra + Tarifa de pago en cuotas,Valor de compra sin impuestos,Tasa de conversión (moneda en la que recibes los valores),Moneda en la que recibirás los valores,Facturación bruta (sin impuestos),Facturación bruta,Tipo de venta,Faturación neta del Productor(a),Comisión del Afiliado(a),Facturación del(de la) Coproductor(a),Moneda de las tarifas,Tarifa de procesamiento,Tasa de streaming,Otras tarifas,Nombre del Afiliado(a),Canal usado para la venta,Código SRC,Código SCK,Método de pago,Tipo de cobro,Cantidad total de cuotas,Cantidad de cobros,Fecha de vencimiento (vouchers),Código del cupón,Período de prueba (trial),Cantidad de ítems,Comprador(a),Email del Comprador(a),País,Teléfono,Documento,Código postal,Ciudad,C. Autónoma/Dpto./Estado/Prov.,Dirección,Barrio,Número,Apto./piso/casa,Instagram
TRX000628,Pendiente,2024-11-04,Sí,Allen Garcia,PROD486,Rate,PRC9753,Under,1.0902,USD,282.84000000000003,42.82,240.02,1.0258,USD,247.7500557912661,283.14088787783453,Presencial,232.4179121301586,4.298965068138422,5.48234762268529,USD,1.22,0.61,1.57,,Redes sociales,SRC-0112,SCK-7383,Tarjeta de crédito,Recurrente,9,11,2025-08-23,CUP-8172,20,4,David Stewart,bhoward@example.com,American Samoa,9194154260,41164342-4,87112,Port Davidfort,Massachusetts,662 Browning Pines Apt. 230,Kline Hill,1191,,@juliahogan
TRX000629,Completada,2022-07-18,Sí,Jennifer Walker,PROD122,Surface,PRC2425,Year,0.8531,USD,337.87,38.1,299.77,1.1525,USD,300.54534366915743,346.9406859296401,Presencial,295.22529314154446,3.7705456482897413,6.932134598098814,USD,2.55,0.96,1.04,,App,SRC-9515,SCK-9234,Efectivo,Único,5,2,2025-10-20,CUP-6652,27,1,Paul Mitchell,mark31@example.com,Sao Tome and Principe,395-506-0541x137,46310789-0,84252,Nicholsshire,Utah,6018 Tracey Harbor Apt. 544,Torres Parks,9366,,
TRX000630,Completada,2021-08-19,Sí,Daniel Odom,PROD599,Themselves,PRC5862,Read,0.954,USD,454.90999999999997,60.77,394.14,0.874,USD,403.85515424231716,465.1199352053336,Online,392.9622144946031,4.866578985521059,2.9078732956995323,USD,0.93,0.67,1.67,,Tienda física,SRC-9736,SCK-9701,Tarjeta de crédito,Recurrente,3,7,2024-02-17,CUP-8525,5,2,Angela Stokes,urobles@example.org,Equatorial Guinea,8939701185,40952905-5,04762,Timothyshire,Georgia,472 Sanders Causeway,Shah Streets,2309,Apto. 39,@keithsimmons
TRX000631,Pendiente,2023-08-10,Sí,Gregory Adams,PROD207,Task,PRC6678,Road,1.0724,USD,347.81,49.87,297.94,0.9491,USD,306.75641447512083,364.0332552032371,Online,288.8058704993218,2.6433381230388644,7.31411280978034,USD,1.94,0.78,0.25,,App,SRC-6278,SCK-9088,Transferencia,Recurrente,8,1,2026-05-30,CUP-0683,18,1,Bryan Choi,stevensbrandi@example.net,Burundi,+1-922-933-1256,25038561-6,23420,Lyonsview,Colorado,2773 James Run,Hall Overpass,816,Apto. 5,@hector14
TRX000632,Pendiente,2024-01-16,Sí,David Johnson,PROD615,Phone,PRC3669,Edge,1.1678,USD,408.74,53.72,355.02,1.0444,USD,355.54841137791857,414.24217970470175,Marketplace,353.30322930550034,8.272808055282564,2.784461293192082,USD,4.48,0.28,0.12,Debbie Wood,App,SRC-8719,SCK-9425,Transferencia,Recurrente,12,8,2021-01-09,CUP-5925,2,2,Sergio Davidson,boyerautumn@example.com,Portugal,001-787-979-9364x2737,23816129-2,11650,West Dale,Texas,30107 Lopez Track,Gregory Green,6877,Apto. 5,
TRX000633,Cancelada,2022-06-16,Sí,Tina Collier,PROD193,Tax,PRC2903,Fight,1.0297,USD,341.78,66.08,275.7,1.1899,USD,275.7624699504279,357.2285798438104,Marketplace,275.040889151475,7.863011833387037,9.42971144336896,USD,1.3,0.46,1.61,,Web,SRC-1232,SCK-2232,PayPal,Único,7,2,2025-01-09,CUP-8738,23,3,Stacey Dalton,xbrown@example.net,Morocco,939-413-7085x8783,13168226-0,68116,New Wendyborough,New Hampshire,1931 Kirby Hollow,Klein Plains,3726,,
TRX000634,Pendiente,2023-03-24,No,Danielle Smith,PROD817,Life,PRC2419,Pull,1.1509,USD,84.9,8.18,76.72,1.0296,USD,84.81661987648815,94.14750910265448,Presencial,70.78351563975885,6.804854274891752,0.046034973634860865,USD,3.03,0.33,0.59,,App,SRC-4738,SCK-1133,Efectivo,Recurrente,10,9,2023-06-18,CUP-4946,6,4,Ryan Edwards,gonzalestracy@example.org,American Samoa,435-558-8234x81180,85028477-9,73027,West Zachary,West Virginia,71564 Manuel Vista Apt. 307,Patrick Mall,5647,Apto. 9,@qbrown
TRX000635,Pendiente,2023-12-03,Sí,Taylor Davis,PROD924,Page,PRC6093,Story,1.1244,USD,269.71,28.32,241.39,0.8331,USD,242.27090777094185,286.43664742659064,Marketplace,235.14594773940505,7.209503614505409,9.256954650674064,USD,3.98,0.04,0.66,Dr. Melissa Duarte,Redes sociales,SRC-9553,SCK-0937,Transferencia,Único,2,8,2021-11-16,CUP-1340,6,3,Johnny Jones,nsmith@example.com,Montserrat,+1-430-261-8920x0458,72162474-2,39633,Hansenfort,Kansas,5065 Barbara Rest,Matthew Forges,7174,,@croman
TRX000636,Pendiente,2023-07-21,Sí,Alexander Cole,PROD702,Cold,PRC9977,What,0.8876,USD,535.04,75.03,460.01,1.0871,USD,468.63044202335243,536.2495097311781,Presencial,450.2198640392966,4.354217204370929,7.453319164310911,USD,4.51,0.93,1.01,,App,SRC-0957,SCK-8903,PayPal,Único,7,11,2022-06-02,CUP-5081,12,2,Nicole Clarke,zryan@example.net,Estonia,756-657-8174x420,05155674-0,74422,North Dave,Montana,9930 Charles Glens Apt. 405,Paul Neck,8851,Apto. 4,@duncanmegan
TRX000637,Pendiente,2024-05-06,No,Jeffrey Parker,PROD263,Even,PRC4374,Accept,1.0258,USD,266.35,38.05,228.3,1.0917,USD,228.80120952676785,271.8840043760371,Online,224.69893915884305,6.1987462889822975,3.5243921786592614,USD,3.17,0.54,0.67,,Web,SRC-0004,SCK-0046,Tarjeta de crédito,Recurrente,11,12,2022-02-21,CUP-5497,23,1,Ricky Phillips,xbell@example.com,Andorra,389-592-4662x5760,80795118-1,22866,Port Lisastad,Idaho,81595 Kyle Coves Suite 071,Scott Roads,9832,,@esutton
TRX000638,Pendiente,2025-03-05,No,Dr. Nathan Hughes,PROD821,Current,PRC8293,Tell,1.0728,USD,56.68,5.85,50.83,0.8216,USD,60.244037867479044,72.25818360738612,Marketplace,49.88245277277924,9.862802154323315,0.19096606540115246,USD,1.3,0.63,0.81,,App,SRC-1032,SCK-3197,PayPal,Recurrente,12,2,2023-05-26,CUP-0254,5,1,Ariana Hicks,joshua96@example.com,Haiti,001-989-424-4183x28113,44792975-9,12601,Roseport,North Dakota,09465 Prince Freeway Apt. 488,Castro Row,1355,,@ewalton
TRX000639,Cancelada,2022-06-02,Sí,Renee Barnes,PROD180,Environmental,PRC6234,Too,0.8444,USD,549.87,98.32,451.55,0.8858,USD,455.12344395458126,567.8719561299519,Marketplace,441.9302107230186,0.10575675650750571,8.599315912848768,USD,4.69,0.91,0.69,,Tienda física,SRC-9737,SCK-8053,Efectivo,Recurrente,1,8,2022-03-14,CUP-2519,1,4,Joshua Martinez,melaniearmstrong@example.com,Kenya,(876)666-0919x19352,25993176-9,65541,New Laurachester,Wisconsin,9105 Gross Forest Suite 704,Glover Neck,1637,Apto. 49,
TRX000640,Completada,2025-04-04,Sí,Wendy Nelson,PROD782,Hear,PRC2077,Support,0.8193,USD,495.68,71.86,423.82,1.193,USD,433.12750327958656,506.69489067815505,Presencial,416.73703010028873,5.898871919071034,3.661574769311644,USD,4.81,0.62,1.94,,Web,SRC-7702,SCK-5015,Transferencia,Único,1,5,2022-10-06,CUP-4494,4,1,Ronald Oliver,stephen52@example.com,Iceland,+1-537-544-8455x5766,54205095-3,01793,Martinfort,Florida,6958 Brown Stravenue,Skinner Way,3515,,
TRX000641,Cancelada,2021-03-21,No,Vickie Montoya,PROD730,Agency,PRC3855,Easy,1.1839,USD,427.81,75.43,352.38,0.9437,USD,357.8076106730023,429.09818930268415,Online,346.11139004309246,9.098572812512163,9.554117561979695,USD,4.59,0.69,0.68,Jeff Bishop,Redes sociales,SRC-0276,SCK-4482,Tarjeta de crédito,Único,1,7,2024-04-27,CUP-9435,18,5,Tyler Morrison,bpham@example.com,Czech Republic,377.884.2471x6491,36950725-9,23560,Barryfurt,Rhode Island,6978 Timothy Pass,Jared Neck,214,,@smithbryan
TRX000642,Completada,2021-07-05,Sí,Elizabeth Mclaughlin,PROD590,Affect,PRC9207,Chance,0.9068,USD,272.09999999999997,52.15,219.95,1.0721,USD,220.53789812577423,288.58495607785846,Marketplace,214.4826468060272,7.171288239898706,4.7750064926421585,USD,4.5,0.22,0.39,,Tienda física,SRC-3743,SCK-2692,PayPal,Único,1,1,2024-10-09,CUP-4941,15,4,Ann Gray,rebecca91@example.org,Oman,001-929-346-4031x182,46595112-0,25216,New Lisa,West Virginia,9666 Moore Ports,Wilcox Point,6177,,@jenniferhoward
TRX000643,Completada,2024-09-26,No,Yolanda Tanner,PROD288,Next,PRC5683,Month,0.8423,USD,15.67,1.73,13.94,1.0149,USD,14.05054188556064,22.62877698487673,Online,9.007697300574439,9.853682024738411,3.1310360323715116,USD,3.12,0.63,1.32,,App,SRC-4637,SCK-7348,Transferencia,Único,5,6,2023-09-18,CUP-5030,2,1,Monique Sawyer,rtyler@example.org,Korea,001-531-462-5055,67992448-3,91068,Thomasside,Virginia,793 Valencia Common Apt. 867,William Neck,524,,
TRX000644,Pendiente,2021-09-19,No,Janet Jensen,PROD348,Area,PRC1228,Financial,0.8606,USD,548.26,101.01,447.25,1.1611,USD,449.6928529296531,549.187896999742,Online,440.8779327597987,9.590752314106663,5.557858639473058,USD,2.23,0.44,1.59,,Web,SRC-0762,SCK-9696,PayPal,Recurrente,8,6,2022-10-16,CUP-4157,17,5,Max Williams,mitchelljoseph@example.net,Ukraine,5719912943,02657814-9,52360,Port Michael,Alaska,353 Dorothy Burgs,Jennifer Pass,7392,,@mike73
TRX000645,Cancelada,2025-03-14,Sí,Daniel Brown,PROD916,Any,PRC1138,Shake,1.1539,USD,357.64,56.86,300.78,0.8566,USD,302.45487095260927,366.10995462651323,Presencial,300.3157379145216,9.532512563702781,2.402693884006162,USD,2.09,0.19,0.51,,Web,SRC-1749,SCK-3175,Transferencia,Único,8,2,2022-08-20,CUP-0730,25,3,Brian Fitzpatrick,nlewis@example.org,Syrian Arab Republic,+1-470-410-1492x621,40061386-5,35880,Houseton,Hawaii,43580 Poole Corner Apt. 800,Morgan Corner,2656,,@julie11
TRX000646,Cancelada,2023-04-17,Sí,Walter Shannon,PROD634,Will,PRC9009,Tax,1.0891,USD,275.35,53.94,221.41,1.0746,USD,229.36261693060356,277.3294931481831,Marketplace,214.15442846624157,1.709167887831119,3.525716431953337,USD,0.93,0.11,0.22,Amy Maynard,Tienda física,SRC-7693,SCK-4779,PayPal,Único,12,10,2023-01-21,CUP-0548,18,4,Evelyn Hernandez,rbell@example.org,Christmas Island,364-406-9486x1754,77114881-6,07777,Tamaratown,California,557 Angela Locks Suite 865,Jose Street,7708,,@christopher44
TRX000647,Cancelada,2024-02-29,Sí,Tammy Cannon,PROD168,Smile,PRC9970,Interview,1.1916,USD,317.52,54.31,263.21,1.0435,USD,270.9412660470358,332.52824913269507,Online,254.03832148400446,4.787502105159907,7.655878797791588,USD,2.79,0.58,1.8,,Tienda física,SRC-7088,SCK-0501,PayPal,Recurrente,1,11,2022-03-18,CUP-1378,16,2,Veronica Macias,nhicks@example.com,Aruba,324-916-9814x2076,00681436-5,76100,Moorebury,Rhode Island,6105 Martinez Mount Apt. 500,Reynolds Common,2755,Apto. 47,@hbailey
TRX000648,Cancelada,2023-12-25,Sí,Abigail Nolan,PROD160,While,PRC5128,Material,0.8355,USD,43.11,6.66,36.45,0.9115,USD,41.8165457760886,55.4108381269195,Presencial,30.19727942596218,8.386826588167423,2.286384637301435,USD,3.45,0.73,1.85,,Web,SRC-8428,SCK-4557,Tarjeta de crédito,Recurrente,6,10,2023-06-18,CUP-8677,22,2,Jessica Freeman,munozerik@example.org,Micronesia,001-434-791-4309x21527,97833674-0,69166,East Gloriaton,Minnesota,7698 Christopher Skyway Apt. 562,Amanda Mall,168,,
TRX000649,Completada,2020-11-29,Sí,Justin Johnson,PROD834,Help,PRC8191,Military,0.9992,USD,414.14,44.09,370.05,1.1402,USD,379.83675529738576,426.82087732908985,Online,367.2800177859437,7.143941200962555,1.49267697475981,USD,3.63,0.1,0.75,Amanda Jones,App,SRC-6206,SCK-3703,Tarjeta de crédito,Recurrente,6,1,2025-07-05,CUP-5959,8,4,Caleb Kim,bmullins@example.net,Isle of Man,(496)758-6360,36873209-2,23804,Morganstad,Arizona,9409 Hansen Mountain,Lynn Run,3229,,@ipruitt
TRX000650,Cancelada,2025-01-01,Sí,Donna Wilson,PROD235,Arrive,PRC2163,Approach,1.0735,USD,452.25,53.66,398.59,1.0607,USD,403.15918056753264,468.8135361432985,Marketplace,395.03141075030834,9.03093364719765,0.959538043372723,USD,0.9,0.68,1.63,,Web,SRC-0665,SCK-8484,Efectivo,Recurrente,7,10,2025-06-12,CUP-3930,27,2,Destiny Brown,mary60@example.net,Martinique,+1-670-964-9375x904,90583047-0,17080,Penashire,Alaska,6451 Adam Trafficway,Malik Roads,9537,,@princedavid
TRX000651,Completada,2023-07-19,Sí,Erin Henry,PROD681,Fire,PRC2329,Meet,1.1206,USD,449.81,55.08,394.73,0.8812,USD,402.14874050656056,466.6529371662976,Online,386.51822038502206,0.668808342523034,3.8709937328012325,USD,2.39,0.01,0.11,Joshua Hampton,Tienda física,SRC-8427,SCK-4062,Efectivo,Recurrente,8,1,2023-07-10,CUP-8507,7,4,Ernest White,heather85@example.org,Ghana,(901)735-2471x178,05139184-1,67725,West Kaitlynport,Connecticut,07404 Jones Meadow,Javier Trail,2507,Apto. 6,@thomasgraves
TRX000652,Pendiente,2021-02-27,Sí,Kristina Barry,PROD801,Past,PRC6016,Evidence,1.0419,USD,47.04,7.42,39.62,0.8754,USD,47.45222572913286,62.616058441857554,Online,36.61496905088222,0.36177742786521194,9.653123202285556,USD,3.05,0.34,0.6,,App,SRC-7387,SCK-9309,Efectivo,Único,3,3,2025-08-25,CUP-5239,4,4,William Richardson,robertwilliams@example.org,Canada,513-873-9491x2581,69436436-5,89366,North Diane,West Virginia,945 Arnold Crest Suite 089,Gay Hill,1925,Apto. 6,
TRX000653,Pendiente,2022-05-04,No,Matthew Irwin,PROD789,None,PRC3478,Line,0.8406,USD,164.79,29.48,135.31,1.0059,USD,144.50635153030967,178.09929191968521,Marketplace,127.92156019989233,9.40838341821328,5.548052616076643,USD,3.36,0.95,1.07,Lauren Rich,Web,SRC-3302,SCK-3042,Efectivo,Único,11,4,2024-12-02,CUP-3338,29,1,Olivia Garcia,jsmith@example.com,Anguilla,+1-827-604-0043x866,70726027-5,62974,Farleyborough,Nebraska,3738 Megan Trail,James Walk,9844,Apto. 37,@elliottanthony
TRX000654,Completada,2023-06-22,No,Kimberly Phillips DDS,PROD782,Program,PRC1943,Right,0.9459,USD,124.86,16.36,108.5,0.8943,USD,109.8397790283088,129.64843881001497,Online,98.8430624334212,9.893239012489726,9.47234701074161,USD,1.67,0.2,1.63,,App,SRC-7518,SCK-6210,Tarjeta de crédito,Único,12,6,2024-03-09,CUP-6367,16,4,Victoria Thompson,suarezamy@example.net,Iceland,2066688127,25284658-0,55851,Lake Shannonberg,Hawaii,99797 Jay Canyon Apt. 834,Christine Vista,6647,Apto. 2,
TRX000655,Pendiente,2022-02-27,No,Deanna Schmidt,PROD700,Lose,PRC5395,Ok,1.0887,USD,173.2,32.33,140.87,1.1771,USD,144.77404305727316,188.76724037643731,Marketplace,133.97171041162943,6.751395111423953,4.993794883104053,USD,2.01,0.2,1.93,Terry Yates,Redes sociales,SRC-4833,SCK-4658,PayPal,Recurrente,7,12,2023-02-25,CUP-7260,24,5,Daniel Santiago,hendersonroberto@example.net,Israel,505-999-7430x8780,82537126-8,69641,Johnsonland,Michigan,8137 Jennifer Haven Apt. 175,Hendrix Groves,6264,Apto. 5,@rwheeler
TRX000656,Cancelada,2025-04-03,No,Craig Rodriguez,PROD620,Off,PRC2434,Cold,1.1259,USD,163.87,16.49,147.38,0.8741,USD,151.07939088986262,170.7351509710477,Presencial,142.0251357232227,9.082587287419985,5.726865256729753,USD,3.18,0.32,1.88,,Redes sociales,SRC-7305,SCK-9766,PayPal,Recurrente,3,2,2021-06-11,CUP-8407,0,4,Michelle Morales,gallaghermartin@example.com,French Polynesia,(662)419-9785x65255,45866729-2,75546,South Fernandochester,New Mexico,60154 Jeremy Estates Suite 386,Veronica Ridges,4525,,@lindaflowers
TRX000657,Pendiente,2023-10-06,Sí,Jeanette Moore,PROD353,Radio,PRC3579,Upon,1.1764,USD,451.21999999999997,89.69,361.53,1.1266,USD,365.3780596335634,456.5339017792929,Presencial,352.19874818402246,2.859152261364395,9.976962482012649,USD,4.0,0.89,0.43,,Redes sociales,SRC-4686,SCK-2966,Efectivo,Único,11,8,2025-08-29,CUP-0356,3,1,Derrick Spencer,james14@example.net,Central African Republic,(827)235-0600x12664,96149091-0,06655,South Philipshire,Massachusetts,4300 Thomas Path Suite 627,Atkins Run,492,,@lindasmith
TRX000658,Cancelada,2023-08-31,No,Miguel Morgan,PROD425,Represent,PRC3562,Oil,0.8836,USD,311.56,41.45,270.11,1.1263,USD,279.4292119240945,314.90024401636254,Marketplace,269.3159917473525,7.298894639982491,4.466341368286169,USD,1.76,0.9,0.87,,Redes sociales,SRC-9873,SCK-0732,PayPal,Recurrente,11,11,2021-12-05,CUP-6569,15,1,Amber West,epotter@example.org,Suriname,913.840.2500x6422,43494652-6,88804,Brucemouth,Illinois,7411 Smith Pass Suite 953,Cooper Rapid,1843,,
TRX000659,Completada,2023-08-17,Sí,Tammy Elliott,PROD555,Single,PRC8582,Culture,0.9812,USD,107.94,17.78,90.16,1.0309,USD,90.4131507381425,124.2573576707699,Presencial,84.86963236608192,7.966326351570868,8.75312080547004,USD,3.57,0.41,0.39,Nathaniel Nunez,Tienda física,SRC-5282,SCK-3016,Tarjeta de crédito,Único,11,12,2025-07-19,CUP-4303,26,2,Whitney Morrison,rellis@example.com,Norway,001-643-932-9457x86740,72464972-8,28168,Curtistown,Nebraska,100 Hansen Highway Apt. 982,Cameron Roads,7198,,@david28
TRX000660,Cancelada,2021-01-24,Sí,Gregory Munoz,PROD846,Stage,PRC3097,Apply,0.8263,USD,538.4100000000001,69.75,468.66,0.8745,USD,478.50083518725864,548.7928799215385,Presencial,468.2963345514747,9.207748633025814,4.838449348236237,USD,3.48,0.95,0.24,Sharon White,Tienda física,SRC-8910,SCK-5579,Transferencia,Único,4,7,2024-01-14,CUP-1584,25,1,Michael Bell,hbell@example.net,Cameroon,001-534-734-4070x80631,94357845-9,03194,Clarkville,Georgia,11264 Cody Shoals,Luis Greens,8100,,@gvillegas
TRX000661,Cancelada,2023-05-08,Sí,Madison Bryant,PROD689,Method,PRC8940,Article,1.1136,USD,127.78999999999999,20.71,107.08,0.9376,USD,108.62174696788918,134.81128853040744,Marketplace,99.32434551665445,1.7601025779906043,7.208458410709275,USD,2.18,0.62,1.65,,App,SRC-5070,SCK-9506,Transferencia,Único,3,3,2025-12-28,CUP-6327,22,4,Timothy Reeves,davidcook@example.org,Afghanistan,001-979-980-4707x89379,52399963-6,74650,Port Aprilstad,Louisiana,98385 Dudley Port Apt. 826,Julia Brook,3717,,
TRX000662,Completada,2020-12-07,No,Heather Stewart,PROD330,Several,PRC3116,Participant,0.8907,USD,344.22,38.56,305.66,0.9707,USD,314.18864097607747,349.96658831411463,Marketplace,298.7481010969361,8.28305519330516,7.817122998207557,USD,2.08,0.03,0.79,,Redes sociales,SRC-5274,SCK-7871,Tarjeta de crédito,Único,7,10,2022-12-08,CUP-5333,25,1,Matthew Andrews,charlesortega@example.net,French Southern Territories,256.219.6176x5021,02786499-5,68894,Browntown,Minnesota,253 Nancy Turnpike,Lee Ridges,8285,,@riverajason
TRX000663,Completada,2022-11-29,Sí,Victoria Clark,PROD823,Show,PRC2468,Only,1.1855,USD,68.49000000000001,10.14,58.35,0.9972,USD,59.347766804264545,71.60941838211205,Marketplace,51.901938396295776,9.521502019735173,9.804840576173515,USD,2.46,0.71,0.52,,Redes sociales,SRC-7927,SCK-4622,Efectivo,Único,6,8,2022-10-11,CUP-8975,4,2,Billy Macias,elizabethmalone@example.org,Mauritania,620.375.7931x4449,99645962-4,88205,New Joshua,Oregon,7157 Elizabeth Loop,Smith Mills,3438,,@floresdaniel
TRX000664,Cancelada,2023-02-20,Sí,Matthew Wilson,PROD834,Allow,PRC4016,Writer,0.8715,USD,107.5,18.42,89.08,1.1833,USD,90.14130575793843,107.83774653594799,Presencial,83.00571804731808,2.537563070441654,1.539686646022358,USD,0.76,0.18,1.78,,Tienda física,SRC-3186,SCK-7207,Transferencia,Recurrente,11,1,2022-10-03,CUP-1445,7,4,Trevor Jones,ushaffer@example.com,Poland,(701)750-4340x1026,76475665-7,25742,New Dawn,New Mexico,05068 Mendez Turnpike Apt. 330,Vance Meadow,4009,,
TRX000665,Cancelada,2024-03-26,No,Eric Washington,PROD890,Agency,PRC2999,Treat,1.0613,USD,172.04,28.98,143.06,0.9296,USD,144.1054138985033,181.8755260902315,Online,140.69685241294556,4.8556682965906255,3.152553083681701,USD,4.5,0.07,1.55,Brent Brooks,Web,SRC-5373,SCK-0534,PayPal,Recurrente,4,10,2021-12-02,CUP-9078,21,3,Steven Butler,bryanjohnston@example.net,Honduras,850-271-0661,36705904-1,16180,Sandovalshire,South Dakota,9631 Gutierrez Bypass Suite 087,Gilbert Views,6327,Apto. 5,
TRX000666,Pendiente,2020-10-11,Sí,Larry Conrad,PROD538,Discuss,PRC5385,Affect,0.8288,USD,439.90000000000003,42.43,397.47,1.0265,USD,403.1567697144092,446.26840883663704,Marketplace,389.4771783531994,9.367834897801966,6.59688234830594,USD,2.04,0.43,0.03,,Web,SRC-8788,SCK-4779,Efectivo,Único,10,6,2023-10-04,CUP-8243,17,4,Marc Andersen,bmedina@example.org,Kiribati,782-730-0971x547,01336721-1,43430,Griffinhaven,California,82824 Parker Rest Apt. 371,Conner Centers,5862,,@elizabeth23
TRX000667,Cancelada,2023-09-25,No,Kelly Fowler,PROD198,Manager,PRC3227,Nothing,1.0916,USD,11.5,1.24,10.26,0.8359,USD,14.60596791687566,16.572418774474748,Presencial,8.677042891184723,0.14908932679300269,6.227493574237616,USD,0.83,0.2,0.49,,Redes sociales,SRC-1319,SCK-1518,Efectivo,Recurrente,7,1,2024-11-10,CUP-3690,30,5,Steven Wheeler,ryan44@example.net,Estonia,6584151939,78911926-8,78688,North Cindychester,Utah,681 Parker Common,Mosley Meadow,7776,,@edavis
TRX000668,Cancelada,2024-03-23,Sí,Sara Ramirez,PROD571,Able,PRC6556,It,1.0782,USD,293.58,43.21,250.37,1.1855,USD,256.38942121871486,295.17805846182847,Marketplace,242.6650876366068,1.3185160933322537,6.520343153879303,USD,3.3,0.65,0.84,Julie Hawkins,App,SRC-0585,SCK-8240,PayPal,Único,2,10,2021-11-01,CUP-7795,20,4,Cassandra Murillo,halljames@example.com,Bahrain,001-686-917-5989x6224,64194958-3,24244,Charlesshire,Arizona,26334 Tonya Mills,Terry Mountains,5388,,@schmidtbarbara
TRX000669,Cancelada,2024-09-05,Sí,Jonathan Young,PROD460,Reason,PRC1385,Six,1.1098,USD,315.63,54.51,261.12,0.9945,USD,264.46871166808074,327.1943682534895,Presencial,258.78825138593544,1.4473171566188847,1.585395419675959,USD,1.73,0.28,1.28,,Tienda física,SRC-5543,SCK-4482,Efectivo,Único,12,1,2020-11-21,CUP-8011,4,4,Scott Woods,kimberly51@example.org,Nigeria,+1-555-932-3750,31752523-2,37038,West Holly,Connecticut,579 Nguyen Mews,Andrea Overpass,9196,Apto. 30,@oliviabrooks
TRX000670,Completada,2020-06-29,No,Shannon Nguyen,PROD935,Gas,PRC4298,Service,0.9543,USD,336.3,59.37,276.93,0.939,USD,279.90743876072736,346.2282360674312,Marketplace,272.4517392300751,4.501389259350094,3.09509492552381,USD,4.96,0.26,0.66,Yvonne Torres,App,SRC-8294,SCK-0782,PayPal,Recurrente,12,4,2023-09-08,CUP-2558,6,1,Christopher Lopez,bjohnson@example.org,Norfolk Island,+1-458-873-6080x5582,23167501-1,49009,Port Derek,New Hampshire,41477 Sherman Vista,Lewis Oval,9648,Apto. 48,
TRX000671,Completada,2020-11-17,No,Dr. Leah Kennedy,PROD328,Network,PRC6260,Allow,0.8824,USD,342.08,55.21,286.87,1.0779,USD,291.2837942849903,361.3377210760717,Marketplace,285.7709004173628,6.349897352265764,6.500738587833449,USD,2.6,0.01,0.74,Melissa Sweeney,App,SRC-3828,SCK-9812,Efectivo,Recurrente,11,4,2024-07-20,CUP-3965,9,2,Paul Kirk,yconner@example.com,Sri Lanka,851-625-6222x0834,42996138-0,59164,New Ericafurt,Arizona,939 Morgan Camp Suite 838,Christina Cliffs,1284,Apto. 21,
TRX000672,Pendiente,2022-05-03,Sí,Kelli Cross,PROD405,Administration,PRC6413,Follow,1.1015,USD,371.96000000000004,57.79,314.17,1.1499,USD,317.52399192658993,383.35833551100654,Presencial,310.2352907677978,9.226032441980612,4.139475051869384,USD,3.85,0.31,0.51,Kari Brooks,Tienda física,SRC-7103,SCK-6305,Tarjeta de crédito,Recurrente,10,10,2023-02-21,CUP-5625,7,5,Melissa Reyes,charles35@example.org,Mexico,989.390.8886x08110,49236036-8,04347,Tinahaven,Maine,3721 Glenn Walks Suite 763,Kimberly Cliffs,3973,Apto. 46,@suttonwilliam
TRX000673,Cancelada,2024-06-07,Sí,Steven Hale,PROD249,Any,PRC4678,Spend,0.8191,USD,261.88,30.94,230.94,0.9313,USD,239.71073425128444,279.49835057581055,Presencial,228.30205644777595,5.2582453756831935,6.7602163431623215,USD,1.08,0.72,1.45,Julie Schmitt,Tienda física,SRC-5684,SCK-2181,Tarjeta de crédito,Único,3,2,2023-03-23,CUP-0187,28,5,Christopher Davis,danielmoore@example.com,Guinea-Bissau,+1-974-360-3023x121,70423275-8,71862,Port Christophermouth,South Carolina,63041 Cooper Way,Jackson Locks,7300,,
